timestamp,accX,accY,accZ,pressure,gyroX,gyroY,gyroZ
259656,-100000,-7812,-781,2052,-50,31,-37
259658,-100000,-7812,-781,2062,-50,30,-37
259660,-100000,-7812,-781,2052,-50,30,-37
259662,-100000,-7812,-781,2053,-50,30,-38
259664,-100000,-7812,-781,2051,-50,30,-38
259666,-100000,-6250,-781,2066,-50,30,-38
259668,-100000,-6250,-781,2053,-50,30,-38
259670,-100000,-6250,-781,2061,-50,30,-38
259672,-100000,-6250,-781,2062,-50,31,-38
259674,-100000,-6250,-781,2058,-50,31,-38
259676,-98437,-6250,-781,2056,-50,31,-38
259678,-98437,-6250,-781,2061,-50,31,-38
259680,-98437,-6250,-781,2051,-50,31,-38
259682,-98437,-6250,-781,2051,-50,31,-38
259684,-98437,-6250,-781,2054,-50,31,-37
259686,-99218,-7812,-781,2052,-50,31,-37
259744,-100000,-6250,-781,2067,-50,29,-37
259746,-100000,-6250,-2343,2063,-50,29,-37
259747,-100000,-6250,-2343,2064,-50,29,-37
259749,-100000,-6250,-2343,2051,-50,29,-37
259750,-100000,-6250,-2343,2061,-50,28,-37
259752,-100000,-6250,-2343,2056,-50,28,-37
259753,-100000,-6250,-2343,2056,-50,28,-37
259755,-100000,-6250,-2343,2059,-50,28,-37
259756,-100000,-5468,-1562,2061,-50,28,-37
259758,-100000,-5468,-1562,2061,-50,28,-37
259759,-100000,-5468,-1562,2063,-50,28,-37
259761,-100000,-5468,-1562,2059,-50,28,-37
259762,-100000,-5468,-1562,2051,-50,28,-37
259764,-100000,-5468,-1562,2063,-50,28,-37
259765,-100000,-5468,-1562,2057,-50,28,-37
259767,-100781,-4687,-1562,2057,-50,28,-37
259768,-100781,-4687,-1562,2064,-50,28,-37
259769,-100781,-4687,-1562,2071,-50,28,-37
259771,-100781,-4687,-1562,2053,-50,28,-37
259772,-100781,-4687,-1562,2053,-50,28,-37
259774,-100781,-4687,-1562,2049,-50,28,-37
259775,-100781,-4687,-1562,2062,-50,28,-37
259777,-100000,-4687,-2343,2046,-50,28,-37
259778,-100000,-4687,-2343,2052,-50,28,-37
259780,-100000,-4687,-2343,2062,-50,28,-37
259781,-100000,-4687,-2343,2074,-50,28,-36
259783,-100000,-4687,-2343,2053,-50,28,-36
259784,-100000,-4687,-2343,2054,-51,28,-36
259786,-100000,-3906,-2343,2054,-51,28,-36
259787,-100000,-3906,-2343,2051,-51,28,-36
259789,-100000,-3906,-2343,2058,-51,28,-36
259790,-100000,-3906,-2343,2062,-51,28,-36
259792,-100000,-3906,-2343,2051,-52,28,-36
259795,-100000,-3906,-2343,2061,-52,28,-36
259796,-99218,-6250,-1562,2058,-52,28,-36
259798,-99218,-6250,-1562,2061,-52,28,-36
259799,-99218,-6250,-1562,2056,-52,28,-36
259801,-99218,-6250,-1562,2058,-52,28,-36
259802,-99218,-6250,-1562,2053,-52,28,-36
259804,-99218,-6250,-1562,2058,-52,28,-36
259805,-99218,-6250,-1562,2061,-52,28,-36
259807,-99218,-6250,-781,2061,-52,28,-36
259808,-99218,-6250,-781,2058,-52,28,-36
259810,-99218,-6250,-781,2062,-52,28,-36
259811,-99218,-6250,-781,2059,-52,28,-36
259813,-99218,-6250,-781,2061,-52,28,-36
259814,-99218,-6250,-781,2062,-52,28,-35
259816,-99218,-6250,-781,2051,-52,28,-35
259817,-100781,-6250,-2343,2059,-52,28,-35
259819,-100781,-6250,-2343,2066,-52,28,-35
259820,-100781,-6250,-2343,2066,-52,28,-35
259822,-100781,-6250,-2343,2049,-53,28,-35
259823,-100781,-6250,-2343,2051,-53,28,-35
259825,-100781,-6250,-2343,2064,-53,28,-35
259826,-100781,-6250,-2343,2061,-53,28,-35
259828,-100000,-6250,-1562,2062,-53,28,-35
259829,-100000,-6250,-1562,2056,-53,28,-35
259831,-100000,-6250,-1562,2056,-53,28,-35
259832,-100000,-6250,-1562,2057,-53,28,-35
259834,-100000,-6250,-1562,2054,-53,28,-35
259835,-100000,-6250,-1562,2049,-53,28,-35
259837,-100000,-5468,-781,2053,-53,28,-35
259838,-100000,-5468,-781,2051,-53,28,-35
259840,-100000,-5468,-781,2057,-53,28,-35
259841,-100000,-5468,-781,2063,-53,28,-35
259843,-100000,-5468,-781,2067,-53,28,-35
259844,-100000,-5468,-781,2066,-53,28,-35
259846,-100000,-5468,-781,2062,-53,28,-35
259887,-100781,-7031,0,2057,-54,28,-33
259889,-100781,-7031,0,2062,-54,28,-33
259890,-100781,-7031,0,2051,-54,28,-33
259892,-100781,-7031,0,2052,-54,28,-33
259893,-100781,-7031,0,2049,-54,28,-33
259895,-100781,-7031,0,2058,-54,28,-33
259896,-100781,-7031,0,2058,-54,28,-33
259898,-100781,-6250,-781,2051,-54,28,-33
259899,-100781,-6250,-781,2067,-54,28,-33
259901,-100781,-6250,-781,2057,-54,28,-33
259902,-100781,-6250,-781,2046,-54,28,-33
259904,-100781,-6250,-781,2057,-54,29,-33
259905,-100781,-6250,-781,2068,-54,29,-33
259907,-100781,-6250,-781,2053,-54,29,-33
259908,-100000,-6250,-781,2061,-54,29,-33
259910,-100000,-6250,-781,2067,-54,29,-33
259911,-100000,-6250,-781,2052,-54,29,-33
259913,-100000,-6250,-781,2061,-54,29,-33
259914,-100000,-6250,-781,2061,-54,29,-33
259916,-100000,-6250,-781,2064,-54,29,-33
259917,-100000,-6250,-781,2059,-54,29,-33
259919,-100000,-5468,-1562,2059,-54,29,-33
259920,-100000,-5468,-1562,2052,-54,29,-33
259922,-100000,-5468,-1562,2061,-54,29,-33
259923,-100000,-5468,-1562,2056,-54,29,-33
259925,-100000,-5468,-1562,2061,-54,28,-33
259926,-100000,-5468,-1562,2056,-54,28,-33
259928,-100781,-6250,0,2053,-54,29,-32
259929,-100781,-6250,0,2056,-54,28,-32
259931,-100781,-6250,0,2056,-54,29,-33
259932,-100781,-6250,0,2057,-54,29,-33
259934,-100781,-6250,0,2049,-54,29,-33
259935,-100781,-6250,0,2048,-54,29,-33
259937,-100781,-6250,0,2062,-54,29,-32
259938,-100000,-7031,0,2057,-54,29,-32
259941,-100000,-7031,0,2067,-54,29,-32
259943,-100000,-7031,0,2061,-55,29,-32
259944,-100000,-7031,0,2059,-55,29,-32
259946,-100000,-7031,0,2057,-54,29,-32
259947,-100000,-7031,0,2067,-54,29,-32
259949,-100781,-6250,-781,2068,-54,29,-32
259950,-100781,-6250,-781,2056,-54,29,-32
259952,-100781,-6250,-781,2054,-54,29,-32
259954,-100781,-6250,-781,2059,-54,29,-32
259955,-100781,-6250,-781,2062,-54,30,-32
259957,-100781,-6250,-781,2061,-54,30,-32
259958,-100000,-7031,0,2069,-54,30,-32
259959,-100000,-7031,0,2054,-54,30,-32
259961,-100000,-7031,0,2057,-54,30,-32
259962,-100000,-7031,0,2062,-54,30,-32
259964,-100000,-7031,0,2058,-54,30,-32
259965,-100000,-7031,0,2067,-54,30,-32
259967,-100000,-7031,0,2059,-54,30,-32
259968,-100000,-5468,0,2056,-54,30,-32
259970,-100000,-5468,0,2059,-54,29,-32
259971,-100000,-5468,0,2061,-54,29,-32
259973,-100000,-5468,0,2062,-54,29,-32
259974,-100000,-5468,0,2059,-54,29,-33
259976,-100000,-5468,0,2053,-54,29,-33
259977,-100000,-5468,0,2057,-54,29,-32
259979,-100781,-5468,0,2049,-54,29,-32
259980,-100781,-5468,0,2066,-54,29,-32
259982,-100781,-5468,0,2071,-55,29,-32
259983,-100781,-5468,0,2049,-55,29,-32
259985,-100781,-5468,0,2061,-55,29,-32
259986,-100781,-5468,0,2051,-55,30,-32
259988,-100781,-5468,0,2056,-55,29,-32
259989,-100000,-5468,-781,2061,-55,29,-32
259991,-100000,-5468,-781,2061,-55,29,-32
259992,-100000,-5468,-781,2061,-55,29,-32
259994,-100000,-5468,-781,2049,-55,29,-32
259995,-100000,-5468,-781,2072,-55,29,-32
259997,-100000,-5468,-781,2066,-55,29,-32
260025,-100781,-7031,-781,2061,-55,30,-32
260027,-100781,-7031,-781,2061,-55,30,-32
260028,-100781,-7031,-781,2056,-55,30,-32
260030,-100781,-7031,-781,2064,-55,30,-32
260031,-100781,-7031,-781,2061,-55,30,-32
260032,-100781,-7031,-781,2051,-55,30,-32
260034,-100781,-7031,-781,2064,-55,31,-32
260035,-100781,-7031,-781,2051,-55,31,-32
260037,-100781,-7031,-781,2063,-55,31,-32
260038,-100781,-7031,-781,2058,-55,31,-32
260040,-100781,-6250,-781,2071,-55,31,-32
260041,-100781,-6250,-781,2061,-55,31,-32
260043,-100781,-6250,-781,2061,-55,31,-31
260044,-100781,-6250,-781,2064,-55,31,-31
260046,-100781,-6250,-781,2061,-54,32,-31
260047,-100781,-6250,-781,2056,-54,32,-31
260049,-100781,-6250,-781,2059,-55,32,-31
260050,-101562,-5468,-1562,2057,-55,32,-31
260052,-101562,-5468,-1562,2066,-54,32,-31
260053,-101562,-5468,-1562,2056,-54,32,-31
260055,-101562,-5468,-1562,2064,-54,32,-31
260056,-101562,-5468,-1562,2047,-54,32,-31
260058,-101562,-5468,-1562,2046,-54,32,-31
260059,-100781,-5468,-1562,2058,-54,32,-31
260061,-100781,-5468,-1562,2053,-55,32,-31
260062,-100781,-5468,-1562,2052,-55,31,-31
260064,-100781,-5468,-1562,2059,-55,31,-31
260065,-100781,-5468,-1562,2049,-55,31,-32
260067,-100781,-5468,-1562,2062,-55,31,-31
260068,-100781,-5468,-1562,2061,-55,31,-31
260070,-100781,-6250,-1562,2061,-55,31,-31
260071,-100781,-6250,-1562,2054,-55,32,-31
260073,-100781,-6250,-1562,2061,-55,32,-31
260076,-100781,-6250,-1562,2057,-55,32,-31
260078,-100781,-6250,-1562,2061,-55,32,-31
260079,-100781,-6250,-1562,2056,-55,32,-31
260081,-100781,-7031,-1562,2059,-55,32,-31
260082,-100781,-7031,-1562,2052,-55,32,-31
260084,-100781,-7031,-1562,2063,-55,32,-31
260085,-100781,-7031,-1562,2051,-55,32,-31
260087,-100781,-7031,-1562,2069,-55,32,-31
260088,-100781,-7031,-1562,2051,-55,32,-31
260090,-100781,-6250,-3125,2053,-55,32,-31
260091,-100781,-6250,-3125,2047,-55,32,-31
260093,-100781,-6250,-3125,2056,-56,31,-31
260094,-100781,-6250,-3125,2052,-56,31,-31
260096,-100781,-6250,-3125,2053,-56,31,-31
260097,-100781,-6250,-3125,2057,-56,32,-31
260099,-100781,-6250,-3125,2054,-56,32,-31
260100,-100781,-6250,-1562,2074,-56,32,-31
260102,-100781,-6250,-1562,2052,-56,32,-31
260103,-100781,-6250,-1562,2051,-56,32,-31
260105,-100781,-6250,-1562,2051,-56,32,-31
260106,-100781,-6250,-1562,2056,-56,32,-31
260108,-100781,-6250,-1562,2062,-56,31,-30
260109,-100781,-6250,-1562,2054,-56,31,-30
260111,-100781,-5468,-1562,2061,-56,31,-30
260112,-100781,-5468,-1562,2061,-56,31,-30
260114,-100781,-5468,-1562,2063,-56,31,-30
260115,-100781,-5468,-1562,2057,-56,31,-30
260117,-100781,-5468,-1562,2067,-56,31,-30
260118,-100781,-5468,-1562,2056,-56,31,-30
260120,-100781,-5468,-1562,2051,-56,31,-30
260121,-100781,-5468,-2343,2061,-56,31,-30
260123,-100781,-5468,-2343,2056,-56,31,-30
260124,-100781,-5468,-2343,2056,-56,31,-30
260126,-100781,-5468,-2343,2051,-56,31,-30
260128,-100781,-5468,-2343,2051,-56,31,-30
260149,-101562,-7031,-1562,2069,-57,32,-30
260151,-100781,-6250,-1562,2051,-57,32,-30
260152,-100781,-6250,-1562,2057,-57,32,-30
260154,-100781,-6250,-1562,2051,-57,32,-30
260155,-100781,-6250,-1562,2059,-57,32,-30
260157,-100781,-6250,-1562,2071,-57,32,-30
260158,-100781,-6250,-1562,2061,-57,32,-30
260160,-100781,-6250,-1562,2051,-57,32,-30
260161,-100781,-7031,-2343,2051,-57,32,-30
260163,-100781,-7031,-2343,2059,-57,32,-30
260164,-100781,-7031,-2343,2058,-57,32,-30
260166,-100781,-7031,-2343,2061,-57,32,-30
260167,-100781,-7031,-2343,2064,-57,32,-30
260169,-100781,-7031,-2343,2049,-57,32,-30
260170,-100781,-7031,-2343,2063,-57,32,-30
260172,-100781,-7031,-1562,2051,-57,32,-30
260173,-100781,-7031,-1562,2057,-57,32,-30
260175,-100781,-7031,-1562,2056,-57,32,-30
260176,-100781,-7031,-1562,2066,-57,33,-30
260178,-100781,-7031,-1562,2061,-58,33,-30
260179,-100781,-7031,-1562,2061,-58,33,-30
260181,-100781,-7031,-1562,2067,-58,33,-30
260182,-100781,-6250,-1562,2056,-58,33,-30
260184,-100781,-6250,-1562,2061,-58,33,-30
260185,-100781,-6250,-1562,2051,-58,33,-30
260187,-100781,-6250,-1562,2056,-58,32,-30
260188,-100781,-6250,-1562,2053,-58,32,-30
260190,-100781,-6250,-1562,2061,-58,32,-30
260191,-100781,-7031,-1562,2066,-58,32,-30
260193,-100781,-7031,-1562,2051,-58,32,-30
260194,-100781,-7031,-1562,2056,-58,32,-30
260195,-100781,-7031,-1562,2056,-59,33,-30
260197,-100781,-7031,-1562,2058,-59,33,-30
260200,-100781,-7031,-1562,2064,-59,32,-30
260202,-100000,-6250,-1562,2067,-59,32,-30
260203,-100000,-6250,-1562,2067,-59,32,-30
260205,-100000,-6250,-1562,2068,-59,32,-30
260206,-100000,-6250,-1562,2069,-59,32,-30
260208,-100000,-6250,-1562,2059,-59,32,-30
260209,-100000,-6250,-1562,2061,-59,32,-30
260211,-100000,-6250,-1562,2054,-59,32,-30
260212,-101562,-6250,-3125,2047,-60,31,-30
260213,-101562,-6250,-3125,2048,-60,31,-30
260215,-101562,-6250,-3125,2068,-60,31,-30
260216,-101562,-6250,-3125,2059,-60,31,-30
260218,-101562,-6250,-3125,2059,-60,31,-30
260219,-101562,-6250,-3125,2051,-60,31,-30
260221,-101562,-6250,-3125,2062,-60,30,-30
260222,-100781,-6250,-781,2062,-60,30,-30
260224,-100781,-6250,-781,2059,-60,30,-30
260225,-100781,-6250,-781,2051,-60,30,-30
260227,-100781,-6250,-781,2052,-60,30,-30
260228,-100781,-6250,-781,2061,-60,30,-30
260230,-100781,-6250,-781,2062,-60,30,-30
260231,-101562,-5468,-2343,2054,-60,30,-30
260233,-101562,-5468,-2343,2061,-60,30,-30
260234,-101562,-5468,-2343,2066,-61,30,-30
260236,-101562,-5468,-2343,2053,-61,30,-30
260237,-101562,-5468,-2343,2058,-61,30,-30
260239,-101562,-5468,-2343,2061,-61,30,-30
260240,-101562,-5468,-2343,2056,-61,30,-30
260242,-101562,-6250,-3125,2056,-61,30,-30
260243,-101562,-6250,-3125,2063,-61,30,-30
260245,-101562,-6250,-3125,2061,-61,30,-30
260246,-101562,-6250,-3125,2052,-61,30,-30
260248,-101562,-6250,-3125,2052,-61,30,-30
260249,-101562,-6250,-3125,2057,-61,29,-30
260251,-101562,-5468,-2343,2068,-62,29,-30
260281,-101562,-5468,-2343,2061,-63,28,-30
260283,-101562,-4687,-3125,2056,-63,28,-30
260284,-101562,-4687,-3125,2051,-63,28,-30
260286,-101562,-4687,-3125,2056,-63,28,-30
260287,-101562,-4687,-3125,2067,-63,28,-30
260289,-101562,-4687,-3125,2071,-64,27,-30
260290,-101562,-4687,-3125,2059,-64,27,-30
260292,-101562,-4687,-3125,2059,-64,28,-30
260293,-101562,-4687,-3125,2056,-64,28,-30
260295,-101562,-4687,-3125,2056,-64,27,-30
260296,-101562,-4687,-3125,2059,-64,27,-30
260298,-101562,-4687,-3125,2052,-64,27,-30
260299,-101562,-4687,-3125,2053,-64,27,-30
260301,-101562,-4687,-3125,2059,-64,27,-30
260302,-101562,-5468,-1562,2058,-64,27,-30
260304,-101562,-5468,-1562,2067,-64,27,-30
260305,-101562,-5468,-1562,2054,-64,27,-30
260307,-101562,-5468,-1562,2056,-64,27,-30
260308,-101562,-5468,-1562,2052,-64,27,-30
260310,-101562,-5468,-1562,2054,-64,26,-30
260311,-101562,-5468,-1562,2067,-64,26,-30
260313,-101562,-5468,-3125,2069,-64,26,-30
260314,-101562,-5468,-3125,2066,-64,26,-30
260316,-101562,-5468,-3125,2052,-64,26,-30
260317,-101562,-5468,-3125,2071,-65,26,-30
260319,-101562,-5468,-3125,2061,-65,26,-30
260320,-101562,-5468,-3125,2054,-65,26,-30
260322,-101562,-5468,-3125,2061,-65,26,-30
260323,-102343,-4687,-2343,2051,-65,26,-30
260324,-102343,-4687,-2343,2067,-65,26,-30
260326,-102343,-4687,-2343,2063,-65,26,-30
260328,-102343,-4687,-2343,2063,-66,25,-30
260329,-102343,-4687,-2343,2052,-66,25,-30
260332,-102343,-4687,-2343,2062,-66,25,-30
260334,-101562,-4687,-3906,2059,-66,25,-30
260335,-101562,-4687,-3906,2063,-66,24,-30
260337,-101562,-4687,-3906,2058,-66,24,-30
260338,-101562,-4687,-3906,2061,-66,24,-30
260339,-101562,-4687,-3906,2069,-66,24,-30
260341,-101562,-4687,-3906,2062,-66,24,-30
260342,-101562,-4687,-3906,2059,-66,24,-30
260344,-101562,-4687,-2343,2054,-66,23,-30
260345,-101562,-4687,-2343,2061,-66,23,-30
260347,-101562,-4687,-2343,2059,-66,23,-30
260348,-101562,-4687,-2343,2057,-66,23,-30
260350,-101562,-4687,-2343,2059,-67,23,-29
260351,-101562,-4687,-2343,2056,-67,23,-29
260353,-101562,-3906,-3125,2066,-67,22,-29
260354,-101562,-3906,-3125,2046,-67,22,-29
260356,-101562,-3906,-3125,2052,-67,22,-29
260357,-101562,-3906,-3125,2052,-67,22,-30
260359,-101562,-3906,-3125,2053,-67,22,-30
260360,-101562,-3906,-3125,2062,-67,21,-30
260362,-101562,-3906,-3125,2052,-67,21,-30
260363,-101562,-4687,-2343,2061,-67,21,-30
260365,-101562,-4687,-2343,2048,-67,21,-30
260366,-101562,-4687,-2343,2054,-67,21,-30
260368,-101562,-4687,-2343,2066,-68,21,-30
260369,-101562,-4687,-2343,2056,-68,21,-29
260371,-101562,-4687,-2343,2058,-68,21,-29
260372,-101562,-4687,-2343,2048,-68,20,-29
260374,-101562,-4687,-2343,2048,-68,20,-29
260375,-101562,-4687,-2343,2061,-68,20,-29
260377,-101562,-4687,-2343,2063,-68,20,-29
260378,-101562,-4687,-2343,2064,-68,20,-29
260380,-101562,-4687,-2343,2061,-69,20,-29
260381,-101562,-4687,-2343,2061,-69,19,-29
260384,-101562,-4687,-1562,2056,-69,19,-29
260401,-100781,-4687,-1562,2054,-69,18,-29
260402,-100781,-4687,-1562,2054,-69,18,-29
260404,-101562,-4687,-2343,2057,-70,18,-29
260405,-101562,-4687,-2343,2059,-70,18,-29
260407,-101562,-4687,-2343,2056,-70,17,-29
260408,-101562,-4687,-2343,2059,-70,17,-29
260410,-101562,-4687,-2343,2056,-70,17,-29
260411,-101562,-4687,-2343,2056,-70,17,-29
260413,-101562,-4687,-2343,2058,-70,17,-29
260414,-100781,-4687,-2343,2069,-70,17,-29
260416,-100781,-4687,-2343,2057,-70,17,-29
260417,-100781,-4687,-2343,2053,-70,17,-29
260419,-100781,-4687,-2343,2059,-70,17,-29
260420,-100781,-4687,-2343,2066,-70,16,-29
260422,-100781,-4687,-2343,2057,-71,16,-29
260423,-100781,-4687,-2343,2067,-71,16,-29
260425,-100781,-4687,-781,2061,-71,16,-29
260426,-100781,-4687,-781,2068,-71,16,-29
260428,-100781,-4687,-781,2058,-71,16,-29
260429,-100781,-4687,-781,2058,-71,16,-29
260431,-100781,-4687,-781,2061,-71,16,-29
260432,-100781,-4687,-781,2059,-71,16,-29
260434,-100781,-4687,-1562,2048,-71,16,-29
260435,-100781,-4687,-1562,2061,-71,16,-29
260437,-100781,-4687,-1562,2068,-71,16,-29
260438,-100781,-4687,-1562,2057,-71,15,-29
260440,-100781,-4687,-1562,2048,-71,15,-29
260441,-100781,-4687,-1562,2061,-71,15,-29
260443,-100781,-4687,-1562,2063,-71,15,-29
260444,-101562,-4687,-1562,2052,-71,15,-29
260446,-101562,-4687,-1562,2056,-72,15,-30
260447,-101562,-4687,-1562,2062,-72,15,-30
260449,-101562,-4687,-1562,2063,-72,15,-30
260450,-101562,-4687,-1562,2058,-72,14,-30
260453,-101562,-4687,-1562,2074,-72,14,-30
260454,-101562,-3906,-1562,2054,-72,14,-30
260456,-101562,-3906,-1562,2067,-72,14,-30
260457,-101562,-3906,-1562,2054,-72,14,-30
260459,-101562,-3906,-1562,2053,-72,14,-30
260460,-101562,-3906,-1562,2054,-72,14,-30
260462,-101562,-3906,-1562,2061,-72,14,-30
260463,-101562,-3906,-1562,2061,-72,14,-30
260465,-100781,-3125,-1562,2063,-72,13,-30
260466,-100781,-3125,-1562,2067,-72,13,-30
260468,-100781,-3125,-1562,2059,-72,13,-30
260469,-100781,-3125,-1562,2057,-72,13,-29
260471,-100781,-3125,-1562,2061,-72,13,-30
260472,-100781,-3125,-1562,2054,-72,12,-30
260474,-100781,-5468,-781,2054,-72,12,-30
260476,-100781,-5468,-781,2054,-72,12,-29
260478,-100781,-5468,-781,2062,-72,12,-29
260480,-100781,-5468,-781,2061,-72,12,-29
260482,-100781,-5468,-781,2061,-72,12,-29
260484,-100781,-5468,-781,2071,-72,12,-29
260486,-100781,-3906,-1562,2053,-72,11,-29
260488,-100781,-3906,-1562,2061,-72,11,-29
260490,-100781,-3906,-1562,2059,-72,11,-29
260492,-100781,-3906,-1562,2059,-72,11,-29
