timestamp,accX,accY,accZ,pressure,gyroX,gyroY,gyroZ
27382,-100000,8593,-781,2038,-22,34,-30
27384,-100000,8593,-781,2041,-22,34,-30
27386,-100000,8593,-781,2036,-22,34,-30
27388,-100000,8593,-781,2041,-23,34,-30
27390,-100000,8593,-1562,2046,-23,33,-30
27392,-100000,8593,-1562,2046,-23,33,-30
27394,-100000,8593,-1562,2045,-23,33,-30
27396,-100000,8593,-1562,2031,-23,33,-30
27398,-100000,8593,-1562,2042,-23,33,-30
27400,-100000,7812,-1562,2045,-23,33,-30
27402,-100000,7812,-1562,2032,-23,32,-30
27404,-100000,7812,-1562,2031,-23,32,-30
27406,-100000,7812,-1562,2032,-23,32,-30
27408,-100000,7812,-1562,2041,-23,32,-30
27410,-100000,7812,-2343,2036,-23,32,-30
27412,-100000,7812,-2343,2041,-24,31,-30
27414,-100000,7812,-2343,2041,-24,31,-30
27416,-100000,7812,-2343,2041,-24,31,-30
27418,-100000,7812,-2343,2042,-24,31,-29
27420,-100000,7812,-1562,2041,-24,31,-29
27422,-100000,7812,-1562,2035,-24,31,-30
27424,-100000,7812,-1562,2049,-25,31,-29
27426,-100000,7812,-1562,2033,-25,31,-29
27428,-100000,7812,-1562,2032,-25,31,-29
27430,-100000,7812,-1562,2045,-25,31,-30
27432,-100000,7812,-1562,2036,-25,31,-30
27434,-100000,7812,-1562,2043,-25,31,-30
27436,-100000,7812,-1562,2035,-25,31,-29
27438,-100000,7812,-1562,2043,-25,31,-30
