timestamp,accX,accY,accZ,pressure,gyroX,gyroY,gyroZ
515253,-102343,0,-2343,2047,-50,20,-18
515255,-102343,0,-2343,2046,-50,20,-18
515257,-102343,0,-2343,2054,-50,20,-18
515259,-102343,0,-2343,2042,-50,19,-18
515261,-103125,0,-781,2057,-50,19,-18
515263,-103125,0,-781,2047,-50,19,-18
515265,-103125,0,-781,2053,-50,19,-19
515267,-103125,0,-781,2048,-51,19,-19
515269,-103125,0,-781,2045,-51,19,-18
515271,-103125,-781,-1562,2051,-51,19,-19
515273,-103125,-781,-1562,2063,-52,19,-19
515275,-103125,-781,-1562,2051,-52,19,-19
515277,-103125,-781,-1562,2046,-52,19,-19
515279,-103125,-781,-1562,2042,-52,20,-19
515281,-102343,0,-2343,2048,-52,19,-19
515283,-102343,0,-2343,2042,-53,19,-19
515285,-102343,0,-2343,2046,-53,19,-19
515287,-102343,0,-2343,2045,-53,19,-19
515289,-102343,0,-2343,2051,-53,19,-19
515291,-102343,0,-3125,2049,-53,19,-19
515293,-102343,0,-3125,2052,-53,19,-19
515295,-102343,0,-3125,2049,-53,19,-19
515297,-102343,0,-3125,2059,-54,19,-19
515299,-102343,0,-3125,2053,-54,20,-19
515301,-102343,0,-1562,2048,-54,20,-19
515303,-102343,0,-1562,2045,-54,20,-19
515305,-102343,0,-1562,2047,-54,20,-19
515307,-102343,0,-1562,2046,-55,20,-19
515309,-102343,0,-1562,2037,-55,20,-19
515311,-102343,-781,-3906,2049,-55,20,-19
515313,-102343,-781,-3906,2046,-55,20,-19
515315,-102343,-781,-3906,2041,-55,20,-19
515317,-102343,-781,-3906,2052,-56,20,-19
515319,-102343,-781,-3906,2051,-56,20,-19
515321,-103125,-781,-2343,2054,-56,20,-19
515323,-103125,-781,-2343,2053,-56,20,-19
515325,-103125,-781,-2343,2048,-56,20,-19
515327,-103125,-781,-2343,2043,-57,20,-19
515329,-103125,-781,-2343,2051,-57,20,-19
515331,-103125,0,-2343,2042,-57,20,-19
515333,-103125,0,-2343,2052,-57,20,-19
515335,-103125,0,-2343,2042,-57,20,-19
515337,-103125,0,-2343,2048,-58,20,-19
515339,-103125,0,-2343,2047,-58,20,-20
515341,-103125,-781,-3125,2043,-58,20,-19
515343,-103125,-781,-3125,2049,-58,20,-19
515345,-103125,-781,-3125,2047,-58,20,-19
515347,-103125,-781,-3125,2042,-58,20,-19
515349,-103125,-781,-3125,2049,-59,20,-19
515351,-103125,-781,-1562,2056,-59,20,-19
515353,-103125,-781,-1562,2046,-59,20,-19
515355,-103125,-781,-1562,2038,-59,20,-19
515357,-103125,-781,-1562,2049,-59,20,-20
515359,-103125,-781,-1562,2049,-59,20,-20
515361,-103125,-781,-2343,2047,-59,19,-20
515363,-103125,-781,-2343,2046,-60,20,-20
515365,-103125,-781,-2343,2049,-60,20,-20
515367,-103125,-781,-2343,2053,-60,20,-20
515369,-103125,-781,-2343,2049,-60,20,-20
515371,-103125,0,-3906,2041,-61,20,-20
515373,-103125,0,-3906,2052,-61,20,-20
515375,-103125,0,-3906,2053,-61,20,-20
515377,-103125,0,-3906,2054,-61,20,-20
515379,-103125,0,-3906,2059,-62,20,-20
515381,-102343,-781,-1562,2043,-62,20,-20
515383,-102343,-781,-1562,2051,-62,20,-20
515386,-102343,-781,-1562,2042,-62,20,-20
515387,-102343,-781,-1562,2049,-63,20,-21
515389,-102343,-781,-1562,2054,-63,20,-21
515391,-102343,-781,-1562,2051,-63,20,-20
515393,-102343,-781,-1562,2045,-63,20,-20
515395,-102343,-781,-1562,2045,-64,20,-20
515397,-102343,-781,-1562,2049,-64,20,-20
515399,-102343,-781,-1562,2057,-64,20,-20
515401,-103125,-781,-2343,2041,-64,21,-20
515403,-103125,-781,-2343,2042,-64,21,-20
515405,-103125,-781,-2343,2049,-64,21,-20
515407,-103125,-781,-2343,2042,-64,21,-20
515409,-103125,-781,-2343,2043,-64,21,-20
515411,-103125,-781,-2343,2041,-65,20,-20
515413,-102343,-781,-2343,2048,-65,20,-20
515415,-102343,-781,-2343,2049,-65,20,-20
515417,-102343,-781,-2343,2051,-65,20,-20
515419,-102343,-781,-2343,2054,-65,20,-20
515421,-102343,-781,-2343,2048,-65,20,-20
515423,-102343,-1562,-2343,2051,-66,21,-20
515425,-102343,-1562,-2343,2058,-66,21,-20
515427,-102343,-1562,-2343,2046,-66,21,-20
515429,-102343,-1562,-2343,2046,-66,21,-20
515431,-102343,-1562,-2343,2045,-66,21,-20
515433,-102343,-781,-2343,2052,-67,21,-20
515435,-102343,-781,-2343,2042,-67,21,-20
515437,-102343,-781,-2343,2047,-67,21,-20
515439,-102343,-781,-2343,2051,-67,21,-20
515441,-102343,-781,-2343,2042,-67,21,-20
515443,-102343,-1562,-781,2048,-67,21,-20
515445,-102343,-1562,-781,2049,-68,21,-21
515447,-102343,-1562,-781,2053,-68,21,-21
515449,-102343,-1562,-781,2046,-68,21,-21
515451,-102343,-1562,-781,2048,-68,21,-21
515453,-101562,-1562,-2343,2053,-68,21,-21
515455,-101562,-1562,-2343,2046,-68,21,-21
515470,-102343,-1562,-1562,2053,-69,21,-21
515471,-102343,-1562,-1562,2051,-69,21,-21
515473,-102343,-1562,-2343,2052,-70,21,-21
515474,-102343,-1562,-2343,2047,-70,21,-21
515476,-102343,-1562,-2343,2059,-70,21,-21
515477,-102343,-1562,-2343,2051,-70,21,-21
515479,-102343,-1562,-2343,2046,-70,21,-21
515481,-102343,-1562,-2343,2047,-71,21,-21
515482,-102343,-1562,-2343,2046,-71,21,-21
515483,-101562,-781,-1562,2053,-71,21,-21
515485,-101562,-781,-1562,2041,-71,22,-21
515486,-101562,-781,-1562,2045,-71,21,-21
515488,-101562,-781,-1562,2061,-71,21,-21
515489,-101562,-781,-1562,2045,-71,21,-22
515491,-101562,-781,-1562,2061,-71,21,-22
515492,-102343,-781,-1562,2053,-71,22,-22
515494,-102343,-781,-1562,2046,-71,22,-22
515495,-102343,-781,-1562,2051,-72,22,-21
515497,-102343,-781,-1562,2051,-72,22,-21
515498,-102343,-781,-1562,2052,-72,21,-21
515500,-102343,-781,-1562,2047,-72,21,-21
515501,-102343,-781,-1562,2041,-72,21,-21
515503,-101562,-1562,-2343,2051,-73,21,-21
515504,-101562,-1562,-2343,2042,-73,21,-21
515506,-101562,-1562,-2343,2057,-73,21,-21
515507,-101562,-1562,-2343,2041,-73,21,-22
515509,-101562,-1562,-2343,2036,-73,21,-22
515511,-101562,-1562,-2343,2056,-73,21,-22
515513,-101562,-1562,-1562,2056,-73,21,-22
515515,-101562,-1562,-1562,2045,-73,22,-21
515517,-101562,-1562,-1562,2051,-74,22,-21
515519,-101562,-1562,-1562,2045,-74,21,-22
515521,-101562,-1562,-1562,2057,-74,21,-22
515523,-102343,-3125,-781,2057,-74,22,-22
515525,-102343,-3125,-781,2054,-74,22,-22
515527,-102343,-3125,-781,2043,-75,22,-22
515529,-102343,-3125,-781,2045,-75,22,-22
515531,-102343,-3125,-781,2053,-75,22,-22
515533,-101562,-2343,-1562,2045,-75,22,-22
515535,-101562,-2343,-1562,2041,-76,22,-22
515537,-101562,-2343,-1562,2043,-76,22,-23
515539,-101562,-2343,-1562,2046,-76,22,-23
515541,-101562,-2343,-1562,2045,-76,22,-23
515543,-101562,-1562,-1562,2052,-76,22,-23
515545,-101562,-1562,-1562,2053,-76,23,-23
515547,-101562,-1562,-1562,2049,-76,23,-23
515549,-101562,-1562,-1562,2045,-77,23,-23
515551,-101562,-1562,-1562,2056,-77,23,-23
515553,-101562,-3125,-1562,2051,-77,23,-23
515555,-101562,-3125,-1562,2045,-77,23,-23
